ID	CHR	P1	TWAS.P	cond.sig	unique	gene	twas.fdr.sig	novel
ENSG00000131495	5	140026878	5.70E-02	0	NA	NDUFA2	0	NA
ENSG00000172375	11	118987466	0.05736	0	0	C2CD2L	0	NA
ENSG00000111215	12	10999730	0.05751	0	0	PRR4	0	NA
ENSG00000122692	9	33048189	5.76E-02	0	0	SMU1	0	NA
ENSG00000152785	4	81974537	5.79E-02	0	NA	BMP3	0	NA
ENSG00000111361	12	124105960	5.81E-02	0	0	EIF2B1	0	NA
ENSG00000133597	7	140394709	5.85E-02	0	0	ADCK2	0	NA
ENSG00000125912	19	3209505	5.86E-02	0	0	NCLN	0	NA
ENSG00000134779	18	34376436	5.86E-02	0	0	TPGS2	0	NA
ENSG00000119321	9	115928100	5.92E-02	0	1	FKBP15	0	NA
ENSG00000158882	1	161200088	5.98E-02	0	1	TOMM40L	0	NA
ENSG00000176102	11	33106347	6.01E-02	0	0	CSTF3	0	NA
ENSG00000088766	20	6015110	6.09E-02	0	1	CRLS1	0	NA
ENSG00000106780	9	123363475	6.13E-02	0	0	MEGF9	0	NA
ENSG00000166228	10	72643517	0.06218	0	1	PCBD1	0	NA
ENSG00000002919	17	46199983	6.23E-02	0	0	SNX11	0	NA
ENSG00000158528	7	94920034	6.24E-02	0	1	PPP1R9A	0	NA
ENSG00000069696	11	640535	6.24E-02	0	NA	DRD4	0	NA
ENSG00000116991	1	232533812	6.26E-02	0	1	SIPA1L2	0	NA
ENSG00000185745	10	91163390	6.31E-02	0	NA	IFIT1	0	NA
ENSG00000198715	1	156262581	6.33E-02	0	0	GLMP	0	NA
ENSG00000169641	1	23411502	6.33E-02	0	0	LUZP1	0	NA
ENSG00000101190	20	61472810	6.37E-02	0	0	TCFL5	0	NA
ENSG00000143333	1	182568116	6.40E-02	0	NA	RGS16	0	NA
ENSG00000159445	1	151846310	6.45E-02	0	0	THEM4	0	NA
ENSG00000205981	3	180702091	6.47E-02	0	0	DNAJC19	0	NA
ENSG00000129484	14	20825801	0.064885	0	1	PARP2	0	NA
ENSG00000163297	4	80826961	0.065165	0	0	ANTXR2	0	NA
ENSG00000159479	1	43851700	6.55E-02	0	0	MED8	0	NA
ENSG00000104884	19	45855468	0.06554	0	0	ERCC2	0	NA
ENSG00000147324	8	8747607	6.56E-02	0	1	MFHAS1	0	NA
ENSG00000147471	8	37636879	6.57E-02	0	0	PLPBP	0	NA
ENSG00000115446	2	99234665	0.06579	0	0	UNC50	0	NA
ENSG00000119471	9	115234408	6.67E-02	0	0	HSDL2	0	NA
ENSG00000126773	14	60601017	6.68E-02	0	1	PCNX4	0	NA
ENSG00000164853	7	1272654	6.69E-02	0	0	UNCX	0	NA
ENSG00000153066	16	11773300	6.69E-02	0	0	TXNDC11	0	NA
ENSG00000106605	7	43846743	6.72E-02	0	0	BLVRA	0	NA
ENSG00000154473	10	124924298	6.73E-02	0	NA	BUB3	0	NA
ENSG00000070669	7	97481483	6.78E-02	0	1	ASNS	0	NA
ENSG00000145675	5	67597458	0.06787	0	NA	PIK3R1	0	NA
ENSG00000069966	15	52414237	6.81E-02	0	0	GNB5	0	NA
ENSG00000144021	2	96939731	6.83E-02	0	0	CIAO1	0	NA
ENSG00000170175	17	7360661	6.87E-02	0	0	CHRNB1	0	NA
ENSG00000172460	16	2889781	6.89E-02	0	NA	PRSS30P	0	NA
ENSG00000177721	5	43039535	6.89E-02	0	0	ANXA2R	0	NA
ENSG00000255150	12	104698584	6.91E-02	0	1	EID3	0	NA
ENSG00000145220	4	4269685	6.94E-02	0	1	LYAR	0	NA
ENSG00000077549	1	19665551	6.94E-02	0	NA	CAPZB	0	NA
ENSG00000122873	10	60047469	6.97E-02	0	0	CISD1	0	NA
ENSG00000151062	12	1901374	7.00E-02	0	0	CACNA2D4	0	NA
ENSG00000154222	1	52816355	7.02E-02	0	0	CC2D1B	0	NA
ENSG00000131797	16	31718479	7.05E-02	0	NA	CLUHP3	0	NA
ENSG00000015475	22	18217118	7.05E-02	0	0	BID	0	NA
ENSG00000213639	2	29025301	7.07E-02	0	0	PPP1CB	0	NA
ENSG00000078674	8	17872283	0.07077	0	0	PCM1	0	NA
ENSG00000121318	12	10978052	7.10E-02	0	NA	TAS2R10	0	NA
ENSG00000184898	2	152105411	0.07101	0	0	RBM43	0	NA
ENSG00000042493	2	85622714	0.07131	0	0	CAPG	0	NA
ENSG00000049618	6	157405799	7.16E-02	0	NA	ARID1B	0	NA
ENSG00000101331	20	30619798	7.16E-02	0	0	CCM2L	0	NA
ENSG00000160959	8	145750422	0.07164	0	0	LRRC14	0	NA
ENSG00000243207	19	10225970	0.071814	0	1	PPAN-P2RY11	0	NA
ENSG00000185730	8	144379981	7.20E-02	0	0	ZNF696	0	NA
ENSG00000130592	11	1908745	0.07243	0	0	LSP1	0	NA
ENSG00000156599	11	57468503	0.07282	0	0	ZDHHC5	0	NA
ENSG00000142856	1	63912496	7.30E-02	0	0	ITGB3BP	0	NA
ENSG00000105953	7	44715755	7.33E-02	0	0	OGDH	0	NA
ENSG00000064012	2	202141628	7.34E-02	0	1	CASP8	0	NA
ENSG00000125877	20	3202505	7.41E-02	0	0	ITPA	0	NA
ENSG00000129317	12	44122704	7.45E-02	0	0	PUS7L	0	NA
ENSG00000083642	13	33351840	0.0745	0	0	PDS5B	0	NA
ENSG00000029725	17	5288637	7.46E-02	0	0	RABEP1	0	NA
ENSG00000170631	8	146156017	7.47E-02	0	NA	ZNF16	0	NA
ENSG00000175066	3	141889168	7.50E-02	0	1	GK5	0	NA
ENSG00000131899	17	18147959	7.59E-02	0	0	LLGL1	0	NA
ENSG00000108100	10	35858987	7.67E-02	0	0	CCNY	0	NA
ENSG00000096996	19	18181424	7.72E-02	0	0	IL12RB1	0	NA
ENSG00000134086	3	10193442	7.76E-02	0	NA	VHL	0	NA
ENSG00000141194	17	56234878	7.83E-02	0	0	OR4D1	0	NA
ENSG00000167065	22	31058257	0.07835	0	1	DUSP18	0	NA
ENSG00000108771	17	40253597	7.90E-02	0	0	DHX58	0	NA
ENSG00000136279	7	44101235	7.91E-02	0	0	DBNL	0	NA
ENSG00000273884	19	54802049	0.0796	0	NA	LILRA3	0	NA
ENSG00000163281	4	44704602	7.97E-02	0	1	GNPDA2	0	NA
ENSG00000141452	18	21110394	0.08039	0	0	RMC1	0	NA
ENSG00000130811	19	10226361	0.08046	0	1	EIF3G	0	NA
ENSG00000181104	5	76030463	0.08091	0	1	F2R	0	NA
ENSG00000138801	4	108535434	0.081372	0	0	PAPSS1	0	NA
ENSG00000166979	21	33887377	8.15E-02	0	1	EVA1C	0	NA
ENSG00000111885	6	119499512	8.16E-02	0	1	MAN1A1	0	NA
ENSG00000111725	12	120119208	8.16E-02	0	NA	PRKAB1	0	NA
ENSG00000189060	22	38203234	8.25E-02	0	0	H1F0	0	NA
ENSG00000115310	2	55237352	0.08303	0	1	RTN4	0	NA
ENSG00000135956	2	96916352	8.33E-02	0	0	TMEM127	0	NA
ENSG00000164849	7	1098756	8.38E-02	0	0	GPR146	0	NA
ENSG00000005238	9	35104294	8.38E-02	0	1	FAM214B	0	NA
ENSG00000179988	10	124746969	8.38E-02	0	0	PSTK	0	NA
ENSG00000095485	10	101992119	0.08423	0	0	CWF19L1	0	NA
ENSG00000139514	13	30083629	8.46E-02	0	0	SLC7A1	0	NA
ENSG00000197586	20	25206924	8.48E-02	0	1	ENTPD6	0	NA
ENSG00000149743	11	63991387	8.48E-02	0	0	TRPT1	0	NA
ENSG00000181847	3	114028094	8.50E-02	0	1	TIGIT	0	NA
ENSG00000072858	3	113347803	8.50E-02	0	0	SIDT1	0	NA
ENSG00000171302	17	76988071	8.50E-02	0	0	CANT1	0	NA
ENSG00000168685	5	35876484	0.08539	0	0	IL7R	0	NA
ENSG00000181097	8	144780393	0.08563	0	0	AC105219.1	0	NA
ENSG00000138744	4	76841892	8.60E-02	0	0	NAAA	0	NA
ENSG00000086232	7	6062134	8.64E-02	0	0	EIF2AK1	0	NA
ENSG00000162885	1	235613444	8.70E-02	0	NA	B3GALNT2	0	NA
ENSG00000103496	16	31051338	8.70E-02	0	NA	STX4	0	NA
ENSG00000254415	19	52145913	8.71E-02	0	0	SIGLEC14	0	NA
ENSG00000109689	4	27026660	8.74E-02	0	1	STIM2	0	NA
ENSG00000169813	10	43881227	8.77E-02	0	0	HNRNPF	0	NA
ENSG00000188483	9	131939220	8.85E-02	0	1	IER5L	0	NA
ENSG00000129534	14	45672436	8.88E-02	0	0	MIS18BP1	0	NA
ENSG00000152778	10	91180334	8.89E-02	0	0	IFIT5	0	NA
ENSG00000103174	16	5075038	8.92E-02	0	0	NAGPA	0	NA
ENSG00000049249	1	7979976	8.95E-02	0	1	TNFRSF9	0	NA
ENSG00000132481	17	73870442	8.96E-02	0	1	AC087289.1	0	NA
ENSG00000197496	20	45364580	8.99E-02	0	1	SLC2A10	0	NA
ENSG00000104324	8	98155444	0.09011	0	0	CPQ	0	NA
ENSG00000198604	14	35222192	0.09016	0	NA	BAZ1A	0	NA
ENSG00000152409	5	78612076	9.10E-02	0	0	JMY	0	NA
ENSG00000196715	7	65419558	9.13E-02	0	1	VKORC1L1	0	NA
ENSG00000084764	2	27249915	9.13E-02	0	NA	MAPRE3	0	NA
ENSG00000172340	3	67425277	9.14E-02	0	1	SUCLG2	0	NA
ENSG00000169598	1	3801654	9.15E-02	0	0	DFFB	0	NA
ENSG00000160049	1	10520916	9.20E-02	0	0	DFFA	0	NA
ENSG00000164576	5	153835531	9.21E-02	0	0	SAP30L	0	NA
ENSG00000151665	2	46815250	0.09239	0	1	PIGF	0	NA
ENSG00000181218	1	228645321	9.24E-02	0	NA	HIST3H2A	0	NA
ENSG00000100320	22	36141971	0.09301	0	1	RBFOX2	0	NA
ENSG00000177383	3	184428727	9.32E-02	0	0	MAGEF1	0	NA
ENSG00000165501	14	50081104	9.47E-02	0	0	LRR1	0	NA
ENSG00000076944	19	7712292	9.48E-02	0	1	STXBP2	0	NA
ENSG00000150347	10	63856257	9.49E-02	0	1	ARID5B	0	NA
ENSG00000164032	4	100869531	9.50E-02	0	0	H2AFZ	0	NA
ENSG00000115073	2	98272657	0.095422	0	0	ACTR1B	0	NA
ENSG00000078124	11	76733673	9.63E-02	0	0	ACER3	0	NA
ENSG00000177868	1	43273033	9.63E-02	0	0	SVBP	0	NA
ENSG00000164465	6	117864318	9.69E-02	0	1	DCBLD1	0	NA
ENSG00000265681	18	47018148	0.09703	0	0	RPL17	0	NA
ENSG00000143578	1	153946455	9.75E-02	0	0	CREB3L4	0	NA
ENSG00000166295	10	73995442	0.09819	0	0	ANAPC16	0	NA
ENSG00000172301	17	30179124	9.82E-02	0	1	COPRS	0	NA
ENSG00000171863	2	3622855	0.098436	0	0	RPS7	0	NA
ENSG00000121905	1	33360061	9.92E-02	0	NA	HPCA	0	NA
ENSG00000138386	2	191557031	0.099372	0	1	NAB1	0	NA
ENSG00000172992	17	43100752	9.95E-02	0	0	DCAKD	0	NA
ENSG00000135040	9	88633245	9.96E-02	0	0	NAA35	0	NA
ENSG00000163545	1	205271520	9.99E-02	0	0	NUAK2	0	NA
ENSG00000083444	1	12035519	1.01E-01	0	0	PLOD1	0	NA
ENSG00000163378	3	69024707	1.01E-01	0	0	EOGT	0	NA
ENSG00000126456	19	50162999	1.01E-01	0	0	IRF3	0	NA
ENSG00000109756	4	160281036	0.101379	0	1	RAPGEF2	0	NA
ENSG00000100298	22	39499808	0.1016	0	0	APOBEC3H	0	NA
ENSG00000164088	3	52284536	1.02E-01	0	0	PPM1M	0	NA
ENSG00000278311	17	34945998	1.02E-01	0	NA	GGNBP2	0	NA
ENSG00000135390	12	54069849	0.10266	0	NA	ATP5MC2	0	NA
ENSG00000184117	22	29950954	0.1027	0	1	NIPSNAP1	0	NA
ENSG00000135124	12	121671548	0.10271	0	0	P2RX4	0	NA
ENSG00000141698	17	39981600	1.03E-01	0	0	NT5C3B	0	NA
ENSG00000182827	1	226332760	1.04E-01	0	0	ACBD3	0	NA
ENSG00000180767	3	126262040	1.04E-01	0	0	CHST13	0	NA
ENSG00000157014	3	10322586	1.04E-01	0	0	TATDN2	0	NA
ENSG00000025156	6	122753515	1.04E-01	0	0	HSF2	0	NA
ENSG00000141504	17	7529766	1.04E-01	0	1	SAT2	0	NA
ENSG00000133302	5	94031404	1.04E-01	0	0	SLF1	0	NA
ENSG00000130177	13	115038036	0.1045	0	0	CDC16	0	NA
ENSG00000179562	7	127220731	1.05E-01	0	0	GCC1	0	NA
ENSG00000198690	15	31235173	0.10582	0	0	FAN1	0	NA
ENSG00000175470	10	133769667	0.10586	0	0	PPP2R2D	0	NA
ENSG00000115902	2	65250721	1.06E-01	0	1	SLC1A4	0	NA
ENSG00000115138	2	25383951	1.07E-01	0	1	POMC	0	NA
ENSG00000198792	22	38615662	0.106736	0	0	TMEM184B	0	NA
ENSG00000172725	11	67205914	0.1069	0	0	CORO1B	0	NA
ENSG00000106128	7	31015485	1.07E-01	0	NA	GHRHR	0	NA
ENSG00000214548	14	101327203	1.07E-01	0	NA	MEG3	0	NA
ENSG00000174652	19	9523351	0.107595	0	0	ZNF266	0	NA
ENSG00000164344	4	187179416	1.08E-01	0	0	KLKB1	0	NA
ENSG00000117480	1	46879186	1.08E-01	0	0	FAAH	0	NA
ENSG00000163602	3	72426216	1.08E-01	0	0	RYBP	0	NA
ENSG00000171246	17	78440759	1.08E-01	0	NA	NPTX1	0	NA
ENSG00000119720	14	90744579	0.1083	0	0	NRDE2	0	NA
ENSG00000164615	5	134086975	1.09E-01	0	0	CAMLG	0	NA
ENSG00000176658	17	30819938	1.09E-01	0	NA	MYO1D	0	NA
ENSG00000122299	16	11844941	1.10E-01	0	1	ZC3H7A	0	NA
ENSG00000166347	18	71920765	1.10E-01	0	0	CYB5A	0	NA
ENSG00000152219	11	30358846	1.10E-01	0	1	ARL14EP	0	NA
ENSG00000116157	1	53074304	1.11E-01	0	0	GPX7	0	NA
ENSG00000257949	17	73996344	1.11E-01	0	0	TEN1	0	NA
ENSG00000109320	4	103538066	0.111247	0	0	NFKB1	0	NA
ENSG00000152684	5	52097614	1.12E-01	0	0	PELO	0	NA
ENSG00000213047	1	197474085	1.12E-01	0	1	DENND1B	0	NA
ENSG00000100243	22	43014911	0.113014	0	0	CYB5R3	0	NA
ENSG00000176485	11	63342448	0.1139	0	0	PLA2G16	0	NA
ENSG00000134202	1	110276609	1.14E-01	0	0	GSTM3	0	NA
ENSG00000178425	6	116566289	1.14E-01	0	0	NT5DC1	0	NA
ENSG00000185869	19	37398840	1.15E-01	0	NA	ZNF829	0	NA
ENSG00000086288	7	37936543	1.15E-01	0	1	NME8	0	NA
ENSG00000167515	16	88927406	1.15E-01	0	0	TRAPPC2L	0	NA
ENSG00000125753	19	46029886	1.15E-01	0	0	VASP	0	NA
ENSG00000205323	12	56151178	1.15E-01	0	NA	SARNP	0	NA
ENSG00000160716	1	154548821	1.16E-01	0	1	CHRNB2	0	NA
ENSG00000093167	3	37095277	1.16E-01	0	0	LRRFIP2	0	NA
ENSG00000205810	12	10570967	0.11622	0	0	KLRC3	0	NA
ENSG00000180592	10	21802484	1.16E-01	0	NA	SKIDA1	0	NA
ENSG00000140025	14	90397886	1.17E-01	0	0	EFCAB11	0	NA
ENSG00000146859	7	134850367	1.17E-01	0	0	TMEM140	0	NA
ENSG00000259001	14	20811232	1.17E-01	0	0	AL355075.4	0	NA
ENSG00000187676	13	31905395	1.18E-01	0	0	B3GLCT	0	NA
ENSG00000185033	15	90772624	0.1176	0	1	SEMA4B	0	NA
ENSG00000279891	3	187898166	1.18E-01	0	NA	AC022498.2	0	NA
ENSG00000148218	9	116148885	1.18E-01	0	0	ALAD	0	NA
ENSG00000174482	9	27948626	1.18E-01	0	0	LINGO2	0	NA
ENSG00000136169	13	50065906	0.1184	0	0	SETDB2	0	NA
ENSG00000180917	16	71316924	1.19E-01	0	1	CMTR2	0	NA
ENSG00000171316	8	61779109	1.19E-01	0	0	CHD7	0	NA
ENSG00000055211	6	149901013	1.20E-01	0	0	GINM1	0	NA
ENSG00000232850	9	130891633	1.20E-01	0	0	AL590708.1	0	NA
ENSG00000153563	2	87011998	0.120134	0	1	CD8A	0	NA
ENSG00000115085	2	98356020	0.1207	0	0	ZAP70	0	NA
ENSG00000004139	17	26727855	1.21E-01	0	1	SARM1	0	NA
ENSG00000149600	20	31290703	1.21E-01	0	0	COMMD7	0	NA
ENSG00000133739	8	86048174	1.21E-01	0	0	LRRCC1	0	NA
ENSG00000181135	8	144777315	1.22E-01	0	0	ZNF707	0	NA
ENSG00000197535	15	52605472	1.22E-01	0	0	MYO5A	0	NA
ENSG00000176124	13	50678974	0.1216	0	0	DLEU1	0	NA
ENSG00000198719	6	170591717	1.22E-01	0	1	DLL1	0	NA
ENSG00000185262	17	74267071	1.22E-01	0	0	UBALD2	0	NA
ENSG00000198171	20	3171228	1.22E-01	0	0	DDRGK1	0	NA
ENSG00000237515	16	12995859	1.23E-01	0	NA	SHISA9	0	NA
ENSG00000130684	20	25655024	1.23E-01	0	0	ZNF337	0	NA
ENSG00000122481	1	95710003	1.24E-01	0	0	RWDD3	0	NA
ENSG00000185432	12	51326096	0.12496	0	1	METTL7A	0	NA
ENSG00000089163	12	120750798	1.26E-01	0	0	SIRT4	0	NA
ENSG00000024862	6	139114283	1.26E-01	0	NA	CCDC28A	0	NA
ENSG00000182362	21	47706854	1.27E-01	0	0	YBEY	0	NA
ENSG00000142765	1	27678016	1.27E-01	0	1	SYTL1	0	NA
ENSG00000196154	1	153517236	1.27E-01	0	1	S100A4	0	NA
ENSG00000059378	7	139723787	1.27E-01	0	NA	PARP12	0	NA
ENSG00000134864	13	101183951	0.1274	0	1	GGACT	0	NA
ENSG00000086189	5	61684398	1.28E-01	0	0	DIMT1	0	NA
ENSG00000273038	10	33176711	0.12872	0	0	AL365203.2	0	NA
ENSG00000143537	1	155032770	1.29E-01	0	0	ADAM15	0	NA
ENSG00000160741	1	153920417	1.29E-01	0	0	CRTC2	0	NA
ENSG00000153048	16	8948805	1.29E-01	0	0	CARHSP1	0	NA
ENSG00000166002	11	93211803	1.29E-01	0	1	SMCO4	0	NA
ENSG00000176903	14	74178990	1.29E-01	0	0	PNMA1	0	NA
ENSG00000244617	2	70187423	0.1295	0	0	ASPRV1	0	NA
ENSG00000198756	1	183905272	1.30E-01	0	0	COLGALT2	0	NA
ENSG00000145604	5	36183945	0.13022	0	0	SKP2	0	NA
ENSG00000196329	7	150446824	1.31E-01	0	0	GIMAP5	0	NA
ENSG00000130518	19	18367927	1.31E-01	0	0	IQCN	0	NA
ENSG00000076641	8	81880274	1.31E-01	0	0	PAG1	0	NA
ENSG00000135437	12	56118384	1.31E-01	0	0	RDH5	0	NA
ENSG00000168899	2	85820178	1.32E-01	0	0	VAMP5	0	NA
ENSG00000167807	19	10421004	1.32E-01	0	NA	AC011511.1	0	NA
ENSG00000178381	7	1192579	1.32E-01	0	0	ZFAND2A	0	NA
ENSG00000278535	17	34957124	1.32E-01	0	NA	DHRS11	0	NA
ENSG00000175806	8	10286160	1.32E-01	0	0	MSRA	0	NA
ENSG00000235374	21	46490937	1.34E-01	0	NA	SSR4P1	0	NA
ENSG00000110651	11	2418501	1.35E-01	0	1	CD81	0	NA
ENSG00000022840	12	121015109	1.35E-01	0	0	RNF10	0	NA
ENSG00000005075	7	102113848	1.35E-01	0	0	POLR2J	0	NA
ENSG00000138031	2	25042097	1.35E-01	0	1	ADCY3	0	NA
ENSG00000151882	5	43377099	1.36E-01	0	1	CCL28	0	NA
ENSG00000170949	19	53594675	1.37E-01	0	0	ZNF160	0	NA
ENSG00000015676	7	44423418	1.37E-01	0	0	NUDCD3	0	NA
ENSG00000155096	8	103838917	0.137	0	0	AZIN1	0	NA
ENSG00000196950	2	196602022	1.37E-01	0	0	SLC39A10	0	NA
ENSG00000067141	15	73595607	0.13719	0	0	NEO1	0	NA
ENSG00000101752	18	19450305	0.13764	0	0	MIB1	0	NA
ENSG00000225830	10	50723535	0.13792	0	1	ERCC6	0	NA
ENSG00000128534	7	117832521	1.38E-01	0	0	LSM8	0	NA
ENSG00000186687	5	130540258	1.38E-01	0	0	LYRM7	0	NA
ENSG00000180881	12	75669862	0.13856	0	1	CAPS2	0	NA
ENSG00000148719	10	74092764	0.13874	0	0	DNAJB12	0	NA
ENSG00000101343	20	20015308	1.39E-01	0	0	CRNKL1	0	NA
ENSG00000164929	8	104242167	1.40E-01	0	1	BAALC	0	NA
ENSG00000162373	1	49202076	1.40E-01	0	0	BEND5	0	NA
ENSG00000132305	2	86371307	1.40E-01	0	0	IMMT	0	NA
ENSG00000151690	2	191366372	1.40E-01	0	1	MFSD6	0	NA
ENSG00000166974	18	32721471	0.14024	0	1	MAPRE2	0	NA
ENSG00000120675	13	43683232	1.40E-01	0	0	DNAJC15	0	NA
ENSG00000156110	10	76468207	1.41E-01	0	0	ADK	0	NA
ENSG00000205221	2	37041508	0.140808	0	1	VIT	0	NA
ENSG00000144362	2	170557681	0.1409	0	0	PHOSPHO2	0	NA
ENSG00000129933	19	19469217	1.41E-01	0	0	MAU2	0	NA
ENSG00000136932	9	100667016	1.42E-01	0	0	TRMO	0	NA
ENSG00000022277	20	55093785	1.42E-01	0	0	RTF2	0	NA
ENSG00000189223	2	114024138	0.1421	0	0	PAX8-AS1	0	NA
ENSG00000125618	2	113975187	1.42E-01	0	0	PAX8	0	NA
ENSG00000182359	11	105947236	0.1423	0	0	KBTBD3	0	NA
ENSG00000150637	18	67530611	0.1423	0	1	CD226	0	NA
ENSG00000198105	10	38117983	1.43E-01	0	0	ZNF248	0	NA
ENSG00000184164	22	50320979	1.43E-01	0	0	CRELD2	0	NA
ENSG00000145781	5	115628214	1.44E-01	0	0	COMMD10	0	NA
ENSG00000132692	1	156629135	1.44E-01	0	NA	BCAN	0	NA
ENSG00000059145	16	1448557	1.44E-01	0	0	UNKL	0	NA
ENSG00000067167	8	71485905	1.44E-01	0	0	TRAM1	0	NA
ENSG00000182544	12	53647973	1.44E-01	0	0	MFSD5	0	NA
ENSG00000174837	19	6940122	1.45E-01	0	1	ADGRE1	0	NA
ENSG00000138463	3	122598431	1.45E-01	0	0	SLC49A4	0	NA
ENSG00000106348	7	128033000	1.45E-01	0	0	IMPDH1	0	NA
ENSG00000099219	9	5784705	1.45E-01	0	0	ERMP1	0	NA
ENSG00000133103	13	40326131	1.46E-01	0	1	COG6	0	NA
ENSG00000241258	7	65617600	1.46E-01	0	NA	CRCP	0	NA
ENSG00000099326	19	59073370	0.1464	0	0	MZF1	0	NA
ENSG00000152291	2	85545438	1.47E-01	0	0	TGOLN2	0	NA
ENSG00000113638	5	40714980	1.48E-01	0	1	TTC33	0	NA
ENSG00000110218	11	93914651	0.14777	0	0	PANX1	0	NA
ENSG00000204397	11	104912164	1.48E-01	0	0	CARD16	0	NA
ENSG00000204217	2	203432027	1.48E-01	0	0	BMPR2	0	NA
ENSG00000132182	3	13358038	1.49E-01	0	0	NUP210	0	NA
ENSG00000160932	8	144103514	1.50E-01	0	NA	LY6E	0	NA
ENSG00000116793	1	114240142	1.50E-01	0	0	PHTF1	0	NA
ENSG00000141526	17	80197308	1.50E-01	0	1	SLC16A3	0	NA
ENSG00000173295	8	8102134	1.50E-01	0	NA	FAM86B3P	0	NA
ENSG00000160972	8	145727392	1.50E-01	0	0	PPP1R16A	0	NA
ENSG00000235169	1	3692414	1.51E-01	0	1	SMIM1	0	NA
ENSG00000115306	2	54893142	1.51E-01	0	1	SPTBN1	0	NA
ENSG00000171435	12	117909032	1.52E-01	0	NA	KSR2	0	NA
ENSG00000131148	16	85812578	1.52E-01	0	0	EMC8	0	NA
ENSG00000135114	12	121458411	1.53E-01	0	1	OASL	0	NA
ENSG00000164118	4	175241216	1.53E-01	0	0	CEP44	0	NA
ENSG00000114738	3	50686608	1.53E-01	0	0	MAPKAPK3	0	NA
ENSG00000213246	17	56422818	1.53E-01	0	0	SUPT4H1	0	NA
ENSG00000088930	20	21370310	1.53E-01	0	0	XRN2	0	NA
ENSG00000198001	12	44181450	1.53E-01	0	0	IRAK4	0	NA
ENSG00000104738	8	48889351	0.15342	0	0	MCM4	0	NA
ENSG00000120784	19	38123675	1.55E-01	0	NA	ZFP30	0	NA
ENSG00000242779	19	53471926	1.55E-01	0	NA	ZNF702P	0	NA
ENSG00000172339	1	95492696	1.55E-01	0	NA	ALG14	0	NA
ENSG00000181523	17	78183331	1.55E-01	0	0	SGSH	0	NA
ENSG00000178026	22	24981761	0.15518	0	1	LRRC75B	0	NA
ENSG00000185477	4	90168932	1.55E-01	0	0	GPRIN3	0	NA
ENSG00000001461	1	24799190	1.56E-01	0	NA	NIPAL3	0	NA
ENSG00000136146	13	48650432	1.57E-01	0	0	MED4	0	NA
ENSG00000116761	1	70904431	1.57E-01	0	0	CTH	0	NA
ENSG00000114850	3	156258985	1.57E-01	0	0	SSR3	0	NA
ENSG00000176720	2	242513212	1.58E-01	0	1	BOK	0	NA
ENSG00000163637	3	64079791	1.58E-01	0	1	PRICKLE2	0	NA
ENSG00000114861	3	71247078	1.58E-01	0	NA	FOXP1	0	NA
ENSG00000078070	3	182733258	1.58E-01	0	0	MCCC1	0	NA
ENSG00000002549	4	17609112	1.58E-01	0	NA	LAP3	0	NA
ENSG00000144485	2	239146985	1.59E-01	0	1	HES6	0	NA
ENSG00000091844	6	153332076	1.59E-01	0	0	RGS17	0	NA
ENSG00000189007	6	143747475	1.59E-01	0	0	ADAT2	0	NA
ENSG00000065613	10	105786768	1.61E-01	0	0	SLK	0	NA
ENSG00000084072	1	40211118	1.61E-01	0	0	PPIE	0	NA
ENSG00000260805	1	212731407	1.61E-01	0	0	AC092803.2	0	NA
ENSG00000173821	17	78369773	1.61E-01	0	0	AC124319.1	0	NA
ENSG00000126581	17	40962894	1.61E-01	0	0	BECN1	0	NA
ENSG00000141258	17	2284230	1.61E-01	0	0	SGSM2	0	NA
ENSG00000101782	18	21061331	1.61E-01	0	1	RIOK3	0	NA
ENSG00000100664	14	103800840	1.61E-01	0	0	EIF5	0	NA
ENSG00000007129	19	42093016	0.16143	0	0	CEACAM21	0	NA
ENSG00000109956	11	134248869	0.1616	0	1	B3GAT1	0	NA
ENSG00000165502	14	50087281	0.161644	0	0	RPL36AL	0	NA
ENSG00000173838	17	60779065	1.62E-01	0	1	Mar-10	0	NA
ENSG00000254531	4	102269948	1.62E-01	0	0	AP001816.1	0	NA
ENSG00000063761	14	78400011	1.62E-01	0	0	ADCK1	0	NA
ENSG00000170484	12	52959784	1.63E-01	0	NA	KRT74	0	NA
ENSG00000184220	3	99891160	1.63E-01	0	0	CMSS1	0	NA
ENSG00000145982	6	5771524	1.63E-01	0	0	FARS2	0	NA
ENSG00000147955	9	34634916	1.63E-01	0	0	SIGMAR1	0	NA
ENSG00000119392	9	131304443	1.63E-01	0	1	GLE1	0	NA
ENSG00000170956	19	42315428	1.63E-01	0	0	CEACAM3	0	NA
ENSG00000173064	12	112608737	1.64E-01	0	1	HECTD4	0	NA
ENSG00000117151	1	85020746	1.64E-01	0	1	CTBS	0	NA
ENSG00000122515	7	44809287	1.64E-01	0	0	ZMIZ2	0	NA
ENSG00000130699	20	60550226	1.64E-01	0	0	TAF4	0	NA
ENSG00000071246	14	77249170	0.164256	0	0	VASH1	0	NA
ENSG00000171044	8	11058103	0.1644	0	0	XKR6	0	NA
ENSG00000138600	15	51012171	1.65E-01	0	0	SPPL2A	0	NA
ENSG00000130193	8	143818224	1.65E-01	0	1	THEM6	0	NA
ENSG00000116299	1	109745669	1.65E-01	0	1	KIAA1324	0	NA
ENSG00000187764	9	91992407	1.66E-01	0	1	SEMA4D	0	NA
