ID	CHR	P1	TWAS.P	cond.sig	unique	gene	twas.fdr.sig	novel
ENSG00000185504	17	79506934	0.07341	0	0	FAAP100	0	NA
ENSG00000162383	1	53552944	7.35E-02	0	1	SLC1A7	0	NA
ENSG00000140876	16	77775958	7.37E-02	0	0	NUDT7	0	NA
ENSG00000103351	16	3587167	7.40E-02	0	0	CLUAP1	0	NA
ENSG00000123636	2	160175639	0.07464	0	0	BAZ2B	0	NA
ENSG00000170633	12	121861380	0.074912	0	0	RNF34	0	NA
ENSG00000175334	11	65769930	7.50E-02	0	0	BANF1	0	NA
ENSG00000198265	17	65074379	0.075404	0	1	HELZ	0	NA
ENSG00000100417	22	41973006	7.55E-02	0	0	PMM1	0	NA
ENSG00000179195	12	124498879	0.075653	0	1	ZNF664	0	NA
ENSG00000100330	22	30423553	7.58E-02	0	0	MTMR3	0	NA
ENSG00000137364	6	18128703	0.0761	0	0	TPMT	0	NA
ENSG00000131669	9	95883881	0.07611	0	0	NINJ1	0	NA
ENSG00000137509	11	82535475	7.65E-02	0	0	PRCP	0	NA
ENSG00000005844	16	30534364	7.66E-02	0	0	ITGAL	0	NA
ENSG00000112367	6	110146366	0.0769	0	1	FIG4	0	NA
ENSG00000124181	20	39804143	0.0774	0	1	PLCG1	0	NA
ENSG00000196968	10	75535621	0.07744	0	1	FUT11	0	NA
ENSG00000162236	11	62574971	7.76E-02	0	0	STX5	0	NA
ENSG00000130347	6	107035596	0.0778	0	0	RTN4IP1	0	NA
ENSG00000181666	19	37855238	0.07807	0	0	HKR1	0	NA
ENSG00000136732	2	127454001	0.07815	0	0	GYPC	0	NA
ENSG00000146701	7	75695852	0.078216	0	1	MDH2	0	NA
ENSG00000101782	18	21061331	0.07841	0	1	RIOK3	0	NA
ENSG00000099795	19	14677578	0.07841	0	0	NDUFB7	0	NA
ENSG00000007545	16	1727492	7.87E-02	0	1	CRAMP1	0	NA
ENSG00000138175	10	104433726	0.07875	0	0	ARL3	0	NA
ENSG00000105717	19	19672756	0.07886	0	1	PBX4	0	NA
ENSG00000106868	9	114803424	0.07943	0	0	SUSD1	0	NA
ENSG00000140497	15	75137479	0.07943	0	0	SCAMP2	0	NA
ENSG00000234199	2	114764755	0.0796	0	0	LINC01191	0	NA
ENSG00000118197	1	200613522	7.98E-02	0	1	DDX59	0	NA
ENSG00000087884	11	77532248	7.98E-02	0	1	AAMDC	0	NA
ENSG00000170525	10	6277103	0.07988	0	NA	PFKFB3	0	NA
ENSG00000169598	1	3801654	8.01E-02	0	0	DFFB	0	NA
ENSG00000133794	11	13408236	8.11E-02	0	0	ARNTL	0	NA
ENSG00000133056	1	204392032	8.12E-02	0	1	PIK3C2B	0	NA
ENSG00000115419	2	191830067	0.08239	0	0	GLS	0	NA
ENSG00000100225	22	32871300	8.26E-02	0	1	FBXO7	0	NA
ENSG00000167720	17	2228200	0.082741	0	0	SRR	0	NA
ENSG00000065060	6	34845006	0.0829	0	0	UHRF1BP1	0	NA
ENSG00000125245	13	99907369	0.08302	0	0	GPR18	0	NA
ENSG00000117480	1	46879186	8.34E-02	0	0	FAAH	0	NA
ENSG00000152465	10	15147945	0.08417	0	NA	NMT2	0	NA
ENSG00000087053	11	95566176	8.44E-02	0	0	MTMR2	0	NA
ENSG00000157103	3	11080329	0.084547	0	NA	SLC6A1	0	NA
ENSG00000174080	11	66331199	8.56E-02	0	0	CTSF	0	NA
ENSG00000255717	11	62623054	8.58E-02	0	0	SNHG1	0	NA
ENSG00000237943	10	6628715	0.08588	0	0	PRKCQ-AS1	0	NA
ENSG00000112139	6	37600356	0.086	0	0	MDGA1	0	NA
ENSG00000142556	19	52516917	0.08614	0	0	ZNF614	0	NA
ENSG00000176912	18	649652	0.08635	0	NA	TYMSOS	0	NA
ENSG00000140995	16	90025566	8.65E-02	0	0	DEF8	0	NA
ENSG00000011275	7	5659901	0.086897	0	0	RNF216	0	NA
ENSG00000078369	1	1716837	8.70E-02	0	NA	GNB1	0	NA
ENSG00000187824	17	10617182	0.087108	0	NA	TMEM220	0	NA
ENSG00000148297	9	136207792	0.08723	0	1	MED22	0	NA
ENSG00000184428	8	144391682	0.0876	0	NA	TOP1MT	0	NA
ENSG00000160111	19	17003932	0.08774	0	NA	CPAMD8	0	NA
ENSG00000205784	19	4891059	0.08808	0	0	ARRDC5	0	NA
ENSG00000166377	18	77138117	0.08819	0	1	ATP9B	0	NA
ENSG00000164136	4	142654375	0.088381	0	0	IL15	0	NA
ENSG00000151208	10	79550704	0.08946	0	0	DLG5	0	NA
ENSG00000163576	3	19921124	0.089697	0	0	EFHB	0	NA
ENSG00000163848	3	124951198	0.089697	0	0	ZNF148	0	NA
ENSG00000022556	19	55508747	0.0898	0	0	NLRP2	0	NA
ENSG00000235169	1	3692414	9.00E-02	0	1	SMIM1	0	NA
ENSG00000171169	9	130823684	0.09008	0	0	NAIF1	0	NA
ENSG00000124207	20	47712886	0.0908	0	0	CSE1L	0	NA
ENSG00000132749	11	68506188	9.11E-02	0	0	TESMIN	0	NA
ENSG00000103222	16	16235754	9.16E-02	0	0	ABCC1	0	NA
ENSG00000156521	10	71899030	0.09224	0	0	TYSND1	0	NA
ENSG00000205302	5	122165522	0.09274	0	1	SNX2	0	NA
ENSG00000143333	1	182568116	9.29E-02	0	NA	RGS16	0	NA
ENSG00000010030	6	36334115	0.0934	0	0	ETV7	0	NA
ENSG00000126432	11	64088174	9.37E-02	0	0	PRDX5	0	NA
ENSG00000182150	9	98776629	0.0938	0	1	ERCC6L2	0	NA
ENSG00000187193	16	56716396	9.39E-02	0	0	MT1X	0	NA
ENSG00000177409	7	92759563	0.094327	0	0	SAMD9L	0	NA
ENSG00000205155	19	36237705	0.09564	0	NA	PSENEN	0	NA
ENSG00000177082	15	85186214	0.09623	0	0	WDR73	0	NA
ENSG00000048405	7	127010643	0.096312	0	0	ZNF800	0	NA
ENSG00000121858	3	172223857	0.096513	0	1	TNFSF10	0	NA
ENSG00000103227	16	903857	9.67E-02	0	0	LMF1	0	NA
ENSG00000128596	7	128462091	0.097091	0	1	CCDC136	0	NA
ENSG00000116698	1	183522637	9.71E-02	0	0	SMG7	0	NA
ENSG00000159692	4	1205424	0.097504	0	0	CTBP1	0	NA
ENSG00000160191	21	44195451	0.09752	0	0	PDE9A	0	NA
ENSG00000165502	14	50087281	0.09791	0	0	RPL36AL	0	NA
ENSG00000153029	1	181024431	9.80E-02	0	0	MR1	0	NA
ENSG00000166503	15	83807239	0.0981	0	0	HDGFL3	0	NA
ENSG00000159658	1	47141189	9.85E-02	0	0	EFCAB14	0	NA
ENSG00000127399	7	150034900	0.099353	0	0	LRRC61	0	NA
ENSG00000040199	16	71679452	9.95E-02	0	NA	PHLPP2	0	NA
ENSG00000163389	3	119211935	0.09984	0	0	POGLUT1	0	NA
ENSG00000166685	17	71202861	0.09997	0	0	COG1	0	NA
ENSG00000224032	5	111497400	0.10064	0	NA	EPB41L4A-AS1	0	NA
ENSG00000164338	5	72877654	0.10221	0	0	UTP15	0	NA
ENSG00000178252	3	49053152	0.102259	0	0	WDR6	0	NA
ENSG00000106460	7	12276291	0.102259	0	0	TMEM106B	0	NA
ENSG00000163938	3	52728087	0.102278	0	0	GNL3	0	NA
ENSG00000178467	3	49044445	0.102679	0	0	P4HTM	0	NA
ENSG00000143578	1	153946455	1.03E-01	0	0	CREB3L4	0	NA
ENSG00000023318	9	102742041	0.103	0	NA	ERP44	0	NA
ENSG00000272369	12	46965089	0.10316	0	1	AC008035.1	0	NA
ENSG00000115750	2	10059855	0.10331	0	1	TAF1B	0	NA
ENSG00000091127	7	105097146	0.103759	0	0	PUS7	0	NA
ENSG00000142669	1	26607649	1.04E-01	0	NA	SH3BGRL3	0	NA
ENSG00000100101	22	38089339	1.04E-01	0	0	Z83844.1	0	NA
ENSG00000166796	11	18472533	1.05E-01	0	0	LDHC	0	NA
ENSG00000176973	11	65341443	1.05E-01	0	0	FAM89B	0	NA
ENSG00000121577	3	119361186	0.105204	0	0	POPDC2	0	NA
ENSG00000170558	18	25530960	0.10523	0	0	CDH2	0	NA
ENSG00000108592	17	61897097	0.105447	0	0	FTSJ3	0	NA
ENSG00000279117	11	74971335	1.06E-01	0	NA	AP001972.5	0	NA
ENSG00000110721	11	67820496	1.06E-01	0	1	CHKA	0	NA
ENSG00000088448	13	111531278	0.10609	0	0	ANKRD10	0	NA
ENSG00000099139	9	78804641	0.10625	0	1	PCSK5	0	NA
ENSG00000188707	7	150029473	0.106345	0	1	ZBED6CL	0	NA
ENSG00000036257	2	225335028	0.10636	0	1	CUL3	0	NA
ENSG00000144815	3	101542127	0.106527	0	0	NXPE3	0	NA
ENSG00000163864	3	139279140	0.106824	0	0	NMNAT3	0	NA
ENSG00000127946	7	75163609	0.106873	0	1	HIP1	0	NA
ENSG00000136628	1	220142149	1.08E-01	0	0	EPRS	0	NA
ENSG00000163596	2	203642412	0.10826	0	1	ICA1L	0	NA
ENSG00000112977	5	10679623	0.10847	0	0	DAP	0	NA
ENSG00000183891	2	20097669	0.10852	0	0	TTC32	0	NA
ENSG00000115816	2	37428989	0.10871	0	0	CEBPZ	0	NA
ENSG00000100997	20	25275567	0.1089	0	0	ABHD12	0	NA
ENSG00000121350	12	21608956	0.10892	0	0	PYROXD1	0	NA
ENSG00000140153	14	102689763	0.10893	0	0	WDR20	0	NA
ENSG00000005801	11	3380271	1.09E-01	0	0	ZNF195	0	NA
ENSG00000135697	16	81324668	1.09E-01	0	NA	BCO1	0	NA
ENSG00000145214	4	952814	0.109012	0	0	DGKQ	0	NA
ENSG00000050730	4	122052794	0.109027	0	1	TNIP3	0	NA
ENSG00000164896	7	150773732	0.109377	0	0	FASTK	0	NA
ENSG00000139624	12	50523893	0.109392	0	0	CERS5	0	NA
ENSG00000166997	7	99722940	0.109456	0	0	CNPY4	0	NA
ENSG00000114107	3	138213432	0.10997	0	0	CEP70	0	NA
ENSG00000188641	1	97543904	1.10E-01	0	0	DPYD	0	NA
ENSG00000169641	1	23411502	1.10E-01	0	0	LUZP1	0	NA
ENSG00000049245	1	7841233	1.10E-01	0	1	VAMP3	0	NA
ENSG00000136045	12	108105942	0.110656	0	0	PWP1	0	NA
ENSG00000054148	9	139744532	0.11094	0	0	PHPT1	0	NA
ENSG00000113810	3	160152343	0.11116	0	0	SMC4	0	NA
ENSG00000105483	19	48711608	0.11136	0	0	CARD8	0	NA
ENSG00000076641	8	81880274	0.1118	0	0	PAG1	0	NA
ENSG00000186792	3	50330420	0.112513	0	0	HYAL3	0	NA
ENSG00000163644	4	89186154	0.113653	0	1	PPM1K	0	NA
ENSG00000163565	1	159021739	1.14E-01	0	NA	IFI16	0	NA
ENSG00000172301	17	30179124	0.114886	0	1	COPRS	0	NA
ENSG00000126456	19	50162999	0.11494	0	0	IRF3	0	NA
ENSG00000197568	1	70820676	1.15E-01	0	0	HHLA3	0	NA
ENSG00000144214	2	99901152	0.11572	0	0	LYG1	0	NA
ENSG00000145675	5	67597458	0.11595	0	NA	PIK3R1	0	NA
ENSG00000132530	17	6678185	0.116229	0	0	XAF1	0	NA
ENSG00000089351	19	35517279	0.11665	0	1	GRAMD1A	0	NA
ENSG00000249915	5	314686	0.11736	0	1	PDCD6	0	NA
ENSG00000107959	10	3180229	0.11791	0	0	PITRM1	0	NA
ENSG00000016864	3	52728696	0.117948	0	1	GLT8D1	0	NA
ENSG00000237352	1	59486204	1.18E-01	0	1	LINC01358	0	NA
ENSG00000198792	22	38615662	1.18E-01	0	0	TMEM184B	0	NA
ENSG00000120253	6	150045519	0.119	0	0	NUP43	0	NA
ENSG00000035403	10	75878439	0.12001	0	1	VCL	0	NA
ENSG00000213533	3	52874136	0.120061	0	0	STIMATE	0	NA
ENSG00000214140	17	74540029	0.120908	0	1	PRCD	0	NA
ENSG00000254505	14	24678842	0.12094	0	0	CHMP4A	0	NA
ENSG00000198604	14	35222192	0.12095	0	NA	BAZ1A	0	NA
ENSG00000265681	18	47018148	0.12186	0	0	RPL17	0	NA
ENSG00000074966	4	48068966	0.123402	0	1	TXK	0	NA
ENSG00000143753	1	224381056	1.24E-01	0	1	DEGS1	0	NA
ENSG00000001461	1	24799190	1.24E-01	0	NA	NIPAL3	0	NA
ENSG00000136286	7	45002435	0.1243	0	0	MYO1G	0	NA
ENSG00000078747	20	33099121	0.125	0	0	ITCH	0	NA
ENSG00000137563	8	63930120	0.1253	0	0	GGH	0	NA
ENSG00000083535	13	73590437	0.12562	0	0	PIBF1	0	NA
ENSG00000139405	12	113629848	0.125661	0	0	RITA1	0	NA
ENSG00000067836	16	4847195	1.26E-01	0	0	ROGDI	0	NA
ENSG00000151689	2	191236085	0.12651	0	0	INPP1	0	NA
ENSG00000116521	1	155225851	1.27E-01	0	0	SCAMP3	0	NA
ENSG00000162734	1	160185048	1.28E-01	0	1	PEA15	0	NA
ENSG00000103037	16	58553350	1.28E-01	0	1	SETD6	0	NA
ENSG00000174130	4	38828529	0.128118	0	1	TLR6	0	NA
ENSG00000025156	6	122753515	0.1282	0	0	HSF2	0	NA
ENSG00000104969	19	2754980	0.12826	0	0	SGTA	0	NA
ENSG00000251369	19	58053596	0.12894	0	1	ZNF550	0	NA
ENSG00000116688	1	12073115	1.29E-01	0	1	MFN2	0	NA
ENSG00000179941	12	76739304	0.129014	0	NA	BBS10	0	NA
ENSG00000182742	17	46653211	0.129519	0	1	HOXB4	0	NA
ENSG00000123609	2	152127238	0.12952	0	0	NMI	0	NA
ENSG00000168671	5	36035240	0.12952	0	1	UGT3A2	0	NA
ENSG00000189171	1	153598801	1.30E-01	0	0	S100A13	0	NA
ENSG00000261305	7	150039500	0.130534	0	1	AC005586.2	0	NA
ENSG00000184588	1	66839816	1.31E-01	0	1	PDE4B	0	NA
ENSG00000134490	18	20876740	0.13119	0	0	TMEM241	0	NA
ENSG00000041353	18	52562548	0.13134	0	0	RAB27B	0	NA
ENSG00000186106	8	101533288	0.1318	0	0	ANKRD46	0	NA
ENSG00000150667	15	39892658	0.13181	0	1	FSIP1	0	NA
ENSG00000225177	6	139018301	0.1321	0	NA	AL590617.2	0	NA
ENSG00000184261	2	47747953	0.13227	0	0	KCNK12	0	NA
ENSG00000099246	10	27831034	0.13232	0	0	RAB18	0	NA
ENSG00000261371	17	62401025	0.132377	0	0	PECAM1	0	NA
ENSG00000100350	22	36884303	1.33E-01	0	0	FOXRED2	0	NA
ENSG00000145495	5	10435390	0.13336	0	1	Mar-06	0	NA
ENSG00000142599	1	8412758	1.34E-01	0	0	RERE	0	NA
ENSG00000106004	7	27181335	0.134384	0	1	HOXA5	0	NA
ENSG00000144118	2	121051889	0.13472	0	0	RALB	0	NA
ENSG00000126858	17	30552287	0.134914	0	0	RHOT1	0	NA
ENSG00000188511	22	50013405	1.35E-01	0	0	C22orf34	0	NA
ENSG00000129197	17	5329562	0.135437	0	0	RPAIN	0	NA
ENSG00000127507	19	14843762	0.13587	0	1	ADGRE2	0	NA
ENSG00000198081	18	5290084	0.1364	0	0	ZBTB14	0	NA
ENSG00000126214	14	104145798	0.13683	0	0	KLC1	0	NA
ENSG00000107611	10	16866876	0.13686	0	NA	CUBN	0	NA
ENSG00000162585	1	2115949	1.37E-01	0	0	FAAP20	0	NA
ENSG00000184164	22	50320979	1.37E-01	0	0	CRELD2	0	NA
ENSG00000185658	21	40562432	0.13742	0	0	BRWD1	0	NA
ENSG00000162600	1	58946753	1.38E-01	0	0	OMA1	0	NA
ENSG00000103202	16	450477	1.38E-01	0	0	NME4	0	NA
ENSG00000136100	13	52986871	0.13885	0	0	VPS36	0	NA
ENSG00000198721	6	4116063	0.1389	0	0	ECI2	0	NA
ENSG00000100994	20	25278301	0.1394	0	0	PYGB	0	NA
ENSG00000158987	5	130761893	0.13949	0	0	RAPGEF6	0	NA
ENSG00000153561	2	87002160	0.13952	0	0	RMND5A	0	NA
ENSG00000146021	5	136953334	0.14075	0	1	KLHL3	0	NA
ENSG00000277656	22	24376377	1.41E-01	0	NA	GSTT1	0	NA
ENSG00000121578	3	118935088	0.142044	0	1	B4GALT4	0	NA
ENSG00000145817	5	143537840	0.14278	0	0	YIPF5	0	NA
ENSG00000116288	1	8045045	1.43E-01	0	0	PARK7	0	NA
ENSG00000103174	16	5075038	1.43E-01	0	0	NAGPA	0	NA
ENSG00000122729	9	32450621	0.14312	0	1	ACO1	0	NA
ENSG00000243224	3	52274871	0.143467	0	1	AC006252.1	0	NA
ENSG00000160959	8	145750422	0.1437	0	0	LRRC14	0	NA
ENSG00000160961	19	14831217	0.14389	0	0	ZNF333	0	NA
ENSG00000116106	2	222283377	0.14397	0	0	EPHA4	0	NA
ENSG00000160410	19	41097051	0.14411	0	0	SHKBP1	0	NA
ENSG00000160284	21	47581444	0.14417	0	0	SPATC1L	0	NA
ENSG00000168824	4	4420537	0.144215	0	1	NSG1	0	NA
ENSG00000109685	4	1873217	0.144264	0	NA	NSD2	0	NA
ENSG00000070669	7	97481483	0.14461	0	1	ASNS	0	NA
ENSG00000272047	6	158613014	0.1448	0	1	GTF2H5	0	NA
ENSG00000118454	1	70728108	1.45E-01	0	NA	ANKRD13C	0	NA
ENSG00000197217	8	23290559	0.1451	0	0	ENTPD4	0	NA
ENSG00000101265	20	4760747	0.1451	0	1	RASSF2	0	NA
ENSG00000168237	3	52327143	0.145669	0	0	GLYCTK	0	NA
ENSG00000108344	17	38153898	0.145669	0	0	PSMD3	0	NA
ENSG00000140543	15	89056042	0.14588	0	1	DET1	0	NA
ENSG00000173113	11	64084768	1.46E-01	0	1	TRMT112	0	NA
ENSG00000130518	19	18367927	0.14613	0	0	IQCN	0	NA
ENSG00000181381	4	169278581	0.146148	0	1	DDX60L	0	NA
ENSG00000120539	10	27475339	0.14625	0	0	MASTL	0	NA
ENSG00000134759	18	33750123	0.14739	0	NA	ELP2	0	NA
ENSG00000176422	12	56863625	0.147535	0	0	SPRYD4	0	NA
ENSG00000244038	1	20978711	1.48E-01	0	1	DDOST	0	NA
ENSG00000197586	20	25206924	0.1485	0	1	ENTPD6	0	NA
ENSG00000122550	7	23214347	0.148739	0	0	KLHL7	0	NA
ENSG00000170484	12	52959784	0.148764	0	NA	KRT74	0	NA
ENSG00000116574	1	228882268	1.49E-01	0	0	RHOU	0	NA
ENSG00000006432	14	71195410	0.14908	0	1	MAP3K9	0	NA
ENSG00000108100	10	35858987	0.14987	0	0	CCNY	0	NA
ENSG00000174788	19	7696651	0.14987	0	1	PCP2	0	NA
ENSG00000078804	20	33300940	0.1512	0	1	TP53INP2	0	NA
ENSG00000164087	3	52109294	0.151249	0	1	POC1A	0	NA
ENSG00000163125	1	150448791	1.52E-01	0	0	RPRD2	0	NA
ENSG00000158882	1	161200088	1.52E-01	0	1	TOMM40L	0	NA
ENSG00000165714	12	12619623	0.152085	0	1	BORCS5	0	NA
ENSG00000115306	2	54893142	0.15247	0	1	SPTBN1	0	NA
ENSG00000140368	15	77329493	0.15269	0	0	PSTPIP1	0	NA
ENSG00000182093	21	40769099	0.15329	0	0	WRB	0	NA
ENSG00000136243	7	23240107	0.153292	0	0	NUPL2	0	NA
ENSG00000103642	15	63433814	0.15387	0	1	LACTB	0	NA
ENSG00000251357	22	24237227	1.54E-01	0	0	AP000350.4	0	NA
ENSG00000152785	4	81974537	0.154159	0	NA	BMP3	0	NA
ENSG00000135655	12	62802942	0.154355	0	NA	USP15	0	NA
ENSG00000204584	17	47924787	0.154446	0	0	FLJ45513	0	NA
ENSG00000139899	14	24895792	0.15473	0	0	CBLN3	0	NA
ENSG00000146757	7	64864708	0.154736	0	1	ZNF92	0	NA
ENSG00000011007	1	24086214	1.55E-01	0	NA	ELOA	0	NA
ENSG00000092820	6	159186872	0.1553	0	1	EZR	0	NA
ENSG00000168899	2	85820178	0.15561	0	0	VAMP5	0	NA
ENSG00000168961	17	25976229	0.155752	0	0	LGALS9	0	NA
ENSG00000185009	10	75881976	0.15592	0	1	AP3M1	0	NA
ENSG00000100413	22	41921959	1.56E-01	0	1	POLR3H	0	NA
ENSG00000026103	10	90775097	0.15678	0	0	FAS	0	NA
ENSG00000112530	6	163735903	0.157	0	NA	PACRG	0	NA
ENSG00000198954	10	70776232	0.15731	0	NA	KIF1BP	0	NA
ENSG00000167775	19	8367198	0.15738	0	1	CD320	0	NA
ENSG00000197457	20	62271162	0.1576	0	0	STMN3	0	NA
ENSG00000185527	17	79617539	0.157656	0	0	AC139530.1	0	NA
ENSG00000065809	10	14561191	0.1579	0	0	FAM107B	0	NA
ENSG00000169242	1	155107215	1.58E-01	0	NA	EFNA1	0	NA
ENSG00000100304	22	43562758	1.58E-01	0	0	TTLL12	0	NA
ENSG00000161036	7	102113426	0.158306	0	0	LRWD1	0	NA
ENSG00000228775	7	141404403	0.15854	0	0	WEE2-AS1	0	NA
ENSG00000100296	22	29907096	1.59E-01	0	0	THOC5	0	NA
ENSG00000146409	6	133090597	0.1591	0	0	SLC18B1	0	NA
ENSG00000176390	17	29111149	0.1596	0	0	CRLF3	0	NA
ENSG00000162994	2	55402869	0.15993	0	0	CLHC1	0	NA
ENSG00000260805	1	212731407	1.60E-01	0	0	AC092803.2	0	NA
ENSG00000110108	11	60690529	1.60E-01	0	NA	TMEM109	0	NA
ENSG00000167645	19	38795886	0.16024	0	NA	YIF1B	0	NA
ENSG00000147408	8	19262048	0.1609	0	0	CSGALNACT1	0	NA
ENSG00000169288	4	78870951	0.161942	0	0	MRPL1	0	NA
ENSG00000176485	11	63342448	1.62E-01	0	0	PLA2G16	0	NA
ENSG00000149573	11	118130779	1.62E-01	0	0	MPZL2	0	NA
ENSG00000103355	16	2834283	1.62E-01	0	1	PRSS33	0	NA
ENSG00000186153	16	78458898	1.62E-01	0	0	WWOX	0	NA
ENSG00000100592	14	59835846	0.16208	0	0	DAAM1	0	NA
ENSG00000107736	10	73575471	0.16211	0	0	CDH23	0	NA
ENSG00000198453	19	37487301	0.16211	0	1	ZNF568	0	NA
ENSG00000257949	17	73996344	0.162714	0	0	TEN1	0	NA
ENSG00000142961	1	47073525	1.63E-01	0	0	MOB3C	0	NA
ENSG00000158109	1	3546573	1.64E-01	0	1	TPRG1L	0	NA
ENSG00000152127	2	135212071	0.16483	0	0	MGAT5	0	NA
ENSG00000171606	19	58698337	0.16483	0	0	ZNF274	0	NA
ENSG00000054523	1	10441578	1.65E-01	0	0	KIF1B	0	NA
ENSG00000005175	12	48062755	0.165245	0	0	RPAP3	0	NA
ENSG00000145979	6	13305354	0.1666	0	0	TBC1D7	0	NA
ENSG00000065029	6	35263386	0.1667	0	NA	ZNF76	0	NA
ENSG00000162368	1	47843965	1.67E-01	0	0	CMPK1	0	NA
ENSG00000180917	16	71316924	1.67E-01	0	1	CMTR2	0	NA
ENSG00000124191	20	42697922	0.1676	0	0	TOX2	0	NA
ENSG00000166979	21	33887377	0.1677	0	1	EVA1C	0	NA
ENSG00000112210	6	57053650	0.1679	0	0	RAB23	0	NA
ENSG00000172551	12	55250615	0.168027	0	1	MUCL1	0	NA
ENSG00000101079	20	35280970	0.1687	0	NA	NDRG3	0	NA
ENSG00000110696	11	16777405	1.69E-01	0	1	C11orf58	0	NA
ENSG00000135945	2	100017641	0.16913	0	0	REV1	0	NA
ENSG00000131196	18	77227852	0.16975	0	0	NFATC1	0	NA
ENSG00000123908	8	141541469	0.1698	0	0	AGO2	0	NA
ENSG00000119328	9	111702795	0.17029	0	0	FAM206A	0	NA
ENSG00000014138	11	65064972	1.71E-01	0	0	POLA2	0	NA
ENSG00000119969	10	96361628	0.17108	0	0	HELLS	0	NA
ENSG00000110931	12	121682979	0.172502	0	0	CAMKK2	0	NA
ENSG00000122912	10	70242547	0.17296	0	0	SLC25A16	0	NA
ENSG00000070087	3	149683102	0.173198	0	0	PFN2	0	NA
ENSG00000164967	9	34610744	0.1732	0	0	RPP25L	0	NA
ENSG00000049239	1	9330828	1.74E-01	0	0	H6PD	0	NA
ENSG00000117054	1	76226858	1.74E-01	0	0	ACADM	0	NA
ENSG00000023191	11	494738	1.74E-01	0	0	RNH1	0	NA
ENSG00000183060	15	100267704	0.17503	0	0	LYSMD4	0	NA
ENSG00000130699	20	60550226	0.1757	0	0	TAF4	0	NA
ENSG00000118564	4	15606361	0.175736	0	0	FBXL5	0	NA
ENSG00000109323	4	103552938	0.176695	0	0	MANBA	0	NA
ENSG00000186687	5	130540258	0.17697	0	0	LYRM7	0	NA
ENSG00000099308	19	18262198	0.17702	0	1	MAST3	0	NA
ENSG00000173226	3	121489296	0.177079	0	1	IQCB1	0	NA
ENSG00000121895	4	38969215	0.177926	0	0	TMEM156	0	NA
ENSG00000106772	9	79226587	0.17798	0	1	PRUNE2	0	NA
ENSG00000149084	11	43877880	1.78E-01	0	0	HSD17B12	0	NA
ENSG00000114742	3	39137647	0.178608	0	0	WDR48	0	NA
ENSG00000213015	19	56154560	0.17895	0	1	ZNF580	0	NA
ENSG00000173848	10	5500027	0.1792	0	0	NET1	0	NA
ENSG00000166295	10	73995442	0.17937	0	0	ANAPC16	0	NA
ENSG00000102575	19	11685717	0.17971	0	0	ACP5	0	NA
ENSG00000179886	8	144682335	0.1802	0	0	TIGD5	0	NA
ENSG00000066855	8	66622441	0.1802	0	0	MTFR1	0	NA
ENSG00000205268	8	66634145	0.1802	0	0	PDE7A	0	NA
ENSG00000123240	10	13180111	0.18038	0	0	OPTN	0	NA
ENSG00000064115	12	27126497	0.180391	0	0	TM7SF3	0	NA
ENSG00000009844	6	142541568	0.1807	0	0	VTA1	0	NA
ENSG00000114738	3	50686608	0.180766	0	0	MAPKAPK3	0	NA
ENSG00000176087	5	139948410	0.18099	0	0	SLC35A4	0	NA
ENSG00000176393	1	201975087	1.81E-01	0	1	RNPEP	0	NA
ENSG00000103248	16	86564872	1.81E-01	0	0	MTHFSD	0	NA
ENSG00000055211	6	149901013	0.1817	0	0	GINM1	0	NA
ENSG00000145868	5	147821785	0.18188	0	0	FBXO38	0	NA
ENSG00000151332	14	36768297	0.18193	0	NA	MBIP	0	NA
ENSG00000162430	1	26144550	1.82E-01	0	1	SELENON	0	NA
ENSG00000174775	11	532309	1.82E-01	0	0	HRAS	0	NA
ENSG00000172296	20	13146889	0.1823	0	0	SPTLC3	0	NA
ENSG00000100744	14	96852943	0.18237	0	0	GSKIP	0	NA
ENSG00000132305	2	86371307	0.18286	0	0	IMMT	0	NA
ENSG00000137714	11	110335190	1.83E-01	0	0	FDX1	0	NA
ENSG00000100883	14	35498297	0.18411	0	0	SRP54	0	NA
ENSG00000116991	1	232533812	1.85E-01	0	1	SIPA1L2	0	NA
ENSG00000066185	1	42896285	1.85E-01	0	1	ZMYND12	0	NA
ENSG00000135587	6	109764809	0.1852	0	0	SMPD2	0	NA
ENSG00000079332	10	71910134	0.18569	0	0	SAR1A	0	NA
ENSG00000159648	16	58019410	1.86E-01	0	0	TEPP	0	NA
ENSG00000196262	7	44841655	0.186026	0	0	PPIA	0	NA
ENSG00000141279	17	45700257	0.186094	0	NA	NPEPPS	0	NA
ENSG00000163512	3	28364122	0.187731	0	0	AZI2	0	NA
ENSG00000125485	9	135469872	0.18793	0	1	DDX31	0	NA
ENSG00000007541	16	634043	1.88E-01	0	0	PIGQ	0	NA
ENSG00000186184	13	28197480	0.18815	0	0	POLR1D	0	NA
ENSG00000083828	19	58291864	0.18869	0	1	ZNF586	0	NA
ENSG00000196187	1	226033488	1.89E-01	0	0	TMEM63A	0	NA
ENSG00000064201	11	2339119	1.89E-01	0	1	TSPAN32	0	NA
ENSG00000151093	3	25831377	0.189508	0	0	OXSM	0	NA
ENSG00000165730	10	70652420	0.18952	0	0	STOX1	0	NA
ENSG00000145220	4	4269685	0.189827	0	1	LYAR	0	NA
ENSG00000196378	8	145998618	0.1905	0	0	ZNF34	0	NA
