ID	CHR	P1	TWAS.P	cond.sig	unique	gene	twas.fdr.sig	novel
ENSG00000156508	6	74225522	5.93E-02	0	0	EEF1A1	0	NA
ENSG00000184106	6	41176449	5.93E-02	0	NA	TREML3P	0	NA
ENSG00000179562	7	127220731	0.06014	0	0	GCC1	0	NA
ENSG00000160285	21	47609350	0.0605	0	1	LSS	0	NA
ENSG00000172331	7	134363965	0.06056	0	1	BPGM	0	NA
ENSG00000104522	8	144695057	0.060947	0	NA	TSTA3	0	NA
ENSG00000138386	2	191557031	6.11E-02	0	1	NAB1	0	NA
ENSG00000186106	8	101533288	0.061237	0	0	ANKRD46	0	NA
ENSG00000110090	11	68522226	6.16E-02	0	0	CPT1A	0	NA
ENSG00000135587	6	109764809	6.23E-02	0	0	SMPD2	0	NA
ENSG00000205221	2	37041508	6.25E-02	0	1	VIT	0	NA
ENSG00000122359	10	81915086	6.25E-02	0	1	ANXA11	0	NA
ENSG00000164574	5	153799575	6.27E-02	0	0	GALNT10	0	NA
ENSG00000087053	11	95566176	6.29E-02	0	0	MTMR2	0	NA
ENSG00000178163	4	10441813	0.063	0	0	ZNF518B	0	NA
ENSG00000196975	2	70053079	6.33E-02	0	0	ANXA4	0	NA
ENSG00000104472	8	141526889	0.06334	0	0	CHRAC1	0	NA
ENSG00000185324	16	89762680	6.37E-02	0	0	CDK10	0	NA
ENSG00000204856	12	110924397	0.06378	0	1	FAM216A	0	NA
ENSG00000185085	11	62414505	6.38E-02	0	0	INTS5	0	NA
ENSG00000066855	8	66622441	0.06409	0	0	MTFR1	0	NA
ENSG00000205268	8	66634145	0.06409	0	0	PDE7A	0	NA
ENSG00000171298	17	78093228	6.41E-02	0	1	GAA	0	NA
ENSG00000164849	7	1098756	0.06415	0	0	GPR146	0	NA
ENSG00000189060	22	38203234	6.42E-02	0	0	H1F0	0	NA
ENSG00000186716	22	23657789	6.45E-02	0	0	BCR	0	NA
ENSG00000100321	22	39772100	6.47E-02	0	0	SYNGR1	0	NA
ENSG00000081479	2	169985239	6.49E-02	0	NA	LRP2	0	NA
ENSG00000166913	20	43536958	6.52E-02	0	0	YWHAB	0	NA
ENSG00000124201	20	47862737	6.53E-02	0	1	ZNFX1	0	NA
ENSG00000114770	3	183637872	6.54E-02	0	0	ABCC5	0	NA
ENSG00000180767	3	126262040	6.57E-02	0	0	CHST13	0	NA
ENSG00000116761	1	70904431	6.63E-02	0	0	CTH	0	NA
ENSG00000156795	8	124453918	0.067103	0	0	WDYHV1	0	NA
ENSG00000081177	14	69708762	0.06731	0	NA	EXD2	0	NA
ENSG00000164120	4	175411901	0.068	0	1	HPGD	0	NA
ENSG00000134463	10	11805844	6.83E-02	0	0	ECHDC3	0	NA
ENSG00000136371	15	80137642	0.06848	0	0	MTHFS	0	NA
ENSG00000198380	2	69552530	6.89E-02	0	0	GFPT1	0	NA
ENSG00000157426	4	57204704	0.0695	0	0	AASDH	0	NA
ENSG00000129197	17	5329562	6.97E-02	0	0	RPAIN	0	NA
ENSG00000109854	11	20404858	6.98E-02	0	NA	HTATIP2	0	NA
ENSG00000103351	16	3587167	7.00E-02	0	0	CLUAP1	0	NA
ENSG00000085415	18	12986965	0.07	0	0	SEH1L	0	NA
ENSG00000159214	1	44462068	7.01E-02	0	0	CCDC24	0	NA
ENSG00000242372	20	33866973	7.03E-02	0	1	EIF6	0	NA
ENSG00000133739	8	86048174	0.070307	0	0	LRRCC1	0	NA
ENSG00000184898	2	152105411	7.04E-02	0	0	RBM43	0	NA
ENSG00000118454	1	70728108	7.05E-02	0	NA	ANKRD13C	0	NA
ENSG00000123297	12	58190196	0.07074	0	NA	TSFM	0	NA
ENSG00000164483	6	130505584	7.10E-02	0	1	SAMD3	0	NA
ENSG00000103024	16	1820485	7.12E-02	0	1	NME3	0	NA
ENSG00000103995	15	49030589	0.07142	0	0	CEP152	0	NA
ENSG00000061676	2	183793548	7.16E-02	0	1	NCKAP1	0	NA
ENSG00000171858	20	60962127	7.16E-02	0	0	RPS21	0	NA
ENSG00000164323	4	186081143	0.072	0	0	CFAP97	0	NA
ENSG00000031691	6	49460397	7.21E-02	0	0	CENPQ	0	NA
ENSG00000150667	15	39892658	0.07212	0	1	FSIP1	0	NA
ENSG00000176083	1	26688183	7.22E-02	0	1	ZNF683	0	NA
ENSG00000176049	5	146971127	7.25E-02	0	0	JAKMIP2	0	NA
ENSG00000123472	1	47100870	7.28E-02	0	0	ATPAF1	0	NA
ENSG00000108312	17	42284227	7.30E-02	0	1	UBTF	0	NA
ENSG00000255717	11	62623054	7.38E-02	0	0	SNHG1	0	NA
ENSG00000174130	4	38828529	0.0739	0	1	TLR6	0	NA
ENSG00000105953	7	44715755	0.07427	0	0	OGDH	0	NA
ENSG00000177646	3	128631728	7.43E-02	0	0	ACAD9	0	NA
ENSG00000139899	14	24895792	0.07439	0	0	CBLN3	0	NA
ENSG00000148484	10	16632785	7.44E-02	0	0	RSU1	0	NA
ENSG00000153130	4	141303214	0.0748	0	0	SCOC	0	NA
ENSG00000267080	17	42253765	7.53E-02	0	NA	ASB16-AS1	0	NA
ENSG00000125850	20	18005048	7.58E-02	0	NA	OVOL2	0	NA
ENSG00000159720	16	67472263	7.61E-02	0	1	ATP6V0D1	0	NA
ENSG00000128596	7	128462091	0.07627	0	1	CCDC136	0	NA
ENSG00000103642	15	63433814	0.07639	0	1	LACTB	0	NA
ENSG00000167244	11	2154263	7.64E-02	0	NA	IGF2	0	NA
ENSG00000213639	2	29025301	7.68E-02	0	0	PPP1CB	0	NA
ENSG00000141627	18	46570466	0.0768	0	0	DYM	0	NA
ENSG00000100982	20	44576354	7.69E-02	0	1	PCIF1	0	NA
ENSG00000143157	1	166823508	7.72E-02	0	0	POGK	0	NA
ENSG00000182871	21	46933462	0.0773	0	1	COL18A1	0	NA
ENSG00000154217	17	65683248	7.74E-02	0	0	PITPNC1	0	NA
ENSG00000136824	9	106900378	7.77E-02	0	0	SMC2	0	NA
ENSG00000005801	11	3380271	7.85E-02	0	0	ZNF195	0	NA
ENSG00000132952	13	31233258	0.0785	0	0	USPL1	0	NA
ENSG00000154743	3	12574607	7.87E-02	0	0	TSEN2	0	NA
ENSG00000189283	3	59735144	7.92E-02	0	NA	FHIT	0	NA
ENSG00000167094	9	130493617	7.97E-02	0	0	TTC16	0	NA
ENSG00000145247	4	48896024	0.0799	0	0	OCIAD2	0	NA
ENSG00000172551	12	55250615	0.08005	0	1	MUCL1	0	NA
ENSG00000135775	1	230829572	8.03E-02	0	1	COG2	0	NA
ENSG00000102897	16	20936212	8.06E-02	0	0	LYRM1	0	NA
ENSG00000111696	12	104166315	0.08083	0	0	NT5DC3	0	NA
ENSG00000145439	4	169909118	0.0813	0	0	CBR4	0	NA
ENSG00000088298	20	33703345	8.23E-02	0	0	EDEM2	0	NA
ENSG00000049618	6	157405799	8.30E-02	0	NA	ARID1B	0	NA
ENSG00000173145	10	96093048	8.30E-02	0	0	NOC3L	0	NA
ENSG00000100461	14	23370258	0.08309	0	0	RBM23	0	NA
ENSG00000153774	16	75338941	8.34E-02	0	0	CFDP1	0	NA
ENSG00000115935	2	175547543	8.38E-02	0	0	WIPF1	0	NA
ENSG00000171763	15	45710789	0.08394	0	0	SPATA5L1	0	NA
ENSG00000130167	19	11417374	0.08427	0	NA	TSPAN16	0	NA
ENSG00000162877	1	205797589	8.44E-02	0	0	PM20D1	0	NA
ENSG00000104823	19	39306498	0.08484	0	0	ECH1	0	NA
ENSG00000105258	19	36605122	0.08539	0	0	POLR2I	0	NA
ENSG00000142166	21	34731769	0.0858	0	0	IFNAR1	0	NA
ENSG00000120915	8	27402076	0.086197	0	0	EPHX2	0	NA
ENSG00000125977	20	32676416	8.65E-02	0	0	EIF2S2	0	NA
ENSG00000160193	21	44263324	0.0872	0	0	WDR4	0	NA
ENSG00000183688	17	295664	8.74E-02	0	0	RFLNB	0	NA
ENSG00000179715	12	47630347	0.08767	0	1	PCED1B	0	NA
ENSG00000128989	15	52839886	0.08781	0	0	ARPP19	0	NA
ENSG00000167077	22	42189834	8.79E-02	0	0	MEI1	0	NA
ENSG00000168329	3	39305491	8.80E-02	0	1	CX3CR1	0	NA
ENSG00000011600	19	36398386	0.088046	0	1	TYROBP	0	NA
ENSG00000159479	1	43851700	8.82E-02	0	0	MED8	0	NA
ENSG00000149743	11	63991387	8.84E-02	0	0	TRPT1	0	NA
ENSG00000074590	12	106457220	0.08848	0	1	NUAK1	0	NA
ENSG00000197563	18	59711985	0.0892	0	0	PIGN	0	NA
ENSG00000168066	11	64543698	8.93E-02	0	0	SF1	0	NA
ENSG00000175606	8	74894938	0.0895	0	0	TMEM70	0	NA
ENSG00000106404	7	100875475	0.09006	0	0	CLDN15	0	NA
ENSG00000104388	8	61533303	0.09014	0	0	RAB2A	0	NA
ENSG00000003393	2	202565418	9.04E-02	0	0	ALS2	0	NA
ENSG00000179941	12	76739304	0.09041	0	NA	BBS10	0	NA
ENSG00000179598	17	17104593	9.05E-02	0	1	PLD6	0	NA
ENSG00000156564	6	40359541	9.07E-02	0	1	LRFN2	0	NA
ENSG00000103253	16	779520	9.08E-02	0	0	HAGHL	0	NA
ENSG00000117597	1	210030453	9.15E-02	0	0	UTP25	0	NA
ENSG00000175643	16	11445185	9.15E-02	0	1	RMI2	0	NA
ENSG00000011376	3	45590063	9.17E-02	0	0	LARS2	0	NA
ENSG00000136270	7	45139926	0.09173	0	0	TBRG4	0	NA
ENSG00000118197	1	200613522	9.18E-02	0	1	DDX59	0	NA
ENSG00000122484	1	92853499	9.23E-02	0	0	RPAP2	0	NA
ENSG00000108592	17	61897097	9.23E-02	0	0	FTSJ3	0	NA
ENSG00000197329	2	64320664	9.33E-02	0	NA	PELI1	0	NA
ENSG00000141258	17	2284230	9.33E-02	0	0	SGSM2	0	NA
ENSG00000162236	11	62574971	9.34E-02	0	0	STX5	0	NA
ENSG00000162889	1	206907291	9.36E-02	0	0	MAPKAPK2	0	NA
ENSG00000125868	20	17588359	9.39E-02	0	0	DSTN	0	NA
ENSG00000109736	4	2932351	0.0944	0	NA	MFSD10	0	NA
ENSG00000135838	1	182798044	9.47E-02	0	0	NPL	0	NA
ENSG00000130518	19	18367927	0.094824	0	0	IQCN	0	NA
ENSG00000170430	10	131565260	9.51E-02	0	0	MGMT	0	NA
ENSG00000151006	16	31094880	9.53E-02	0	0	PRSS53	0	NA
ENSG00000197548	3	11596468	9.61E-02	0	0	ATG7	0	NA
ENSG00000221983	19	18688166	0.096171	0	0	UBA52	0	NA
ENSG00000169660	17	80400410	9.62E-02	0	0	HEXD	0	NA
ENSG00000151689	2	191236085	9.65E-02	0	0	INPP1	0	NA
ENSG00000189362	2	191371996	9.71E-02	0	1	NEMP2	0	NA
ENSG00000145476	4	187134418	0.0982	0	0	CYP4V2	0	NA
ENSG00000243147	2	27997314	9.94E-02	0	0	MRPL33	0	NA
ENSG00000134996	9	77755778	9.95E-02	0	1	OSTF1	0	NA
ENSG00000135077	5	156512892	9.97E-02	0	0	HAVCR2	0	NA
ENSG00000163577	3	170606898	9.99E-02	0	0	EIF5A2	0	NA
ENSG00000093167	3	37095277	1.00E-01	0	0	LRRFIP2	0	NA
ENSG00000197465	4	144797971	0.1008	0	0	GYPE	0	NA
ENSG00000169598	1	3801654	1.01E-01	0	0	DFFB	0	NA
ENSG00000162976	2	11318519	1.01E-01	0	0	PQLC3	0	NA
ENSG00000169255	3	160801782	1.01E-01	0	1	B3GALNT1	0	NA
ENSG00000121577	3	119361186	1.01E-01	0	0	POPDC2	0	NA
ENSG00000139289	12	76423759	0.10198	0	NA	PHLDA1	0	NA
ENSG00000136628	1	220142149	1.02E-01	0	0	EPRS	0	NA
ENSG00000115073	2	98272657	1.02E-01	0	0	ACTR1B	0	NA
ENSG00000062650	10	88195880	1.02E-01	0	NA	WAPL	0	NA
ENSG00000198265	17	65074379	1.02E-01	0	1	HELZ	0	NA
ENSG00000136908	9	130697678	1.03E-01	0	0	DPM2	0	NA
ENSG00000165661	9	139098427	1.03E-01	0	0	QSOX2	0	NA
ENSG00000197912	16	89603843	1.03E-01	0	0	SPG7	0	NA
ENSG00000100979	20	44527622	1.03E-01	0	1	PLTP	0	NA
ENSG00000182534	17	74672115	1.04E-01	0	0	MXRA7	0	NA
ENSG00000196636	7	96747106	0.10483	0	NA	SDHAF3	0	NA
ENSG00000144867	3	133539347	1.05E-01	0	0	SRPRB	0	NA
ENSG00000124279	5	7866020	1.05E-01	0	0	FASTKD3	0	NA
ENSG00000127884	10	135176113	1.05E-01	0	1	ECHS1	0	NA
ENSG00000102910	16	48386830	1.05E-01	0	0	LONP2	0	NA
ENSG00000160439	19	55555856	0.105392	0	0	RDH13	0	NA
ENSG00000146066	5	175816598	1.06E-01	0	0	HIGD2A	0	NA
ENSG00000167136	9	131583075	1.06E-01	0	0	ENDOG	0	NA
ENSG00000119392	9	131304443	1.06E-01	0	1	GLE1	0	NA
ENSG00000187624	17	264272	1.06E-01	0	0	C17orf97	0	NA
ENSG00000183527	21	40551855	0.1066	0	0	PSMG1	0	NA
ENSG00000229474	15	44958702	0.107	0	0	PATL2	0	NA
ENSG00000126243	19	36435967	0.108131	0	1	LRFN3	0	NA
ENSG00000048162	5	175813842	1.09E-01	0	0	NOP16	0	NA
ENSG00000108551	17	17398007	1.09E-01	0	NA	RASD1	0	NA
ENSG00000100106	22	38155708	1.09E-01	0	0	TRIOBP	0	NA
ENSG00000175806	8	10286160	0.109697	0	0	MSRA	0	NA
ENSG00000007341	1	113084482	1.10E-01	0	0	ST7L	0	NA
ENSG00000198771	1	167675043	1.10E-01	0	0	RCSD1	0	NA
ENSG00000148218	9	116148885	1.10E-01	0	0	ALAD	0	NA
ENSG00000153391	18	33048628	0.1104	0	0	INO80C	0	NA
ENSG00000196850	12	110972262	0.1105	0	0	PPTC7	0	NA
ENSG00000129347	19	10664186	0.1105	0	0	KRI1	0	NA
ENSG00000164344	4	187179416	0.1108	0	0	KLKB1	0	NA
ENSG00000135778	1	233113938	1.11E-01	0	0	NTPCR	0	NA
ENSG00000144357	2	170937139	1.12E-01	0	0	UBR3	0	NA
ENSG00000103168	16	84212132	1.12E-01	0	0	TAF1C	0	NA
ENSG00000086289	7	37991201	0.11262	0	0	EPDR1	0	NA
ENSG00000022556	19	55508747	0.112699	0	0	NLRP2	0	NA
ENSG00000145779	5	118734942	1.13E-01	0	0	TNFAIP8	0	NA
ENSG00000145882	5	148748868	1.13E-01	0	0	PCYOX1L	0	NA
ENSG00000165097	6	18223514	1.13E-01	0	NA	KDM1B	0	NA
ENSG00000182362	21	47706854	0.1137	0	0	YBEY	0	NA
ENSG00000144504	2	241418873	1.14E-01	0	0	ANKMY1	0	NA
ENSG00000134077	3	9426992	1.14E-01	0	0	THUMPD3	0	NA
ENSG00000187013	17	59490590	1.14E-01	0	0	C17orf82	0	NA
ENSG00000218510	1	22357427	1.15E-01	0	1	LINC00339	0	NA
ENSG00000146021	5	136953334	1.15E-01	0	1	KLHL3	0	NA
ENSG00000088832	20	1352648	1.15E-01	0	0	FKBP1A	0	NA
ENSG00000163904	3	185348264	1.16E-01	0	0	SENP2	0	NA
ENSG00000023318	9	102742041	1.16E-01	0	NA	ERP44	0	NA
ENSG00000186532	17	1683046	1.16E-01	0	1	SMYD4	0	NA
ENSG00000136261	7	16745881	0.11638	0	0	BZW2	0	NA
ENSG00000164576	5	153835531	1.17E-01	0	0	SAP30L	0	NA
ENSG00000150457	13	21548914	0.1178	0	0	LATS2	0	NA
ENSG00000049245	1	7841233	1.18E-01	0	1	VAMP3	0	NA
ENSG00000115806	2	171823325	1.18E-01	0	NA	GORASP2	0	NA
ENSG00000099785	19	8491639	0.1181	0	0	Mar-02	0	NA
ENSG00000117151	1	85020746	1.19E-01	0	1	CTBS	0	NA
ENSG00000111912	6	126251864	1.19E-01	0	1	NCOA7	0	NA
ENSG00000256683	19	52468208	0.119	0	0	ZNF350	0	NA
ENSG00000105866	7	21553983	0.1198	0	0	SP4	0	NA
ENSG00000132881	1	16558282	1.20E-01	0	0	CPLANE2	0	NA
ENSG00000115239	2	53992644	1.20E-01	0	1	ASB3	0	NA
ENSG00000214160	3	183960303	1.20E-01	0	0	ALG3	0	NA
ENSG00000198721	6	4116063	1.20E-01	0	0	ECI2	0	NA
ENSG00000107864	10	93809109	1.20E-01	0	0	CPEB3	0	NA
ENSG00000166188	16	58028810	1.20E-01	0	0	ZNF319	0	NA
ENSG00000092020	14	35564270	0.1205	0	0	PPP2R3C	0	NA
ENSG00000257365	14	65529185	0.1218	0	1	FNTB	0	NA
ENSG00000143669	1	235824841	1.22E-01	0	NA	LYST	0	NA
ENSG00000140995	16	90025566	1.22E-01	0	0	DEF8	0	NA
ENSG00000166831	15	65032146	0.1221	0	0	RBPMS2	0	NA
ENSG00000129933	19	19469217	0.122743	0	0	MAU2	0	NA
ENSG00000114742	3	39137647	1.23E-01	0	0	WDR48	0	NA
ENSG00000108825	17	41103844	1.23E-01	0	0	PTGES3L-AARSD1	0	NA
ENSG00000125821	20	18744223	1.23E-01	0	0	DTD1	0	NA
ENSG00000099968	22	18211643	1.23E-01	0	0	BCL2L13	0	NA
ENSG00000179195	12	124498879	0.12316	0	1	ZNF664	0	NA
ENSG00000159692	4	1205424	0.1238	0	0	CTBP1	0	NA
ENSG00000134202	1	110276609	1.24E-01	0	0	GSTM3	0	NA
ENSG00000168827	3	158410222	1.24E-01	0	0	GFM1	0	NA
ENSG00000101193	20	61579735	1.24E-01	0	0	GID8	0	NA
ENSG00000121289	19	33370170	0.124667	0	0	CEP89	0	NA
ENSG00000138111	10	104236709	1.25E-01	0	1	MFSD13A	0	NA
ENSG00000088766	20	6015110	1.25E-01	0	1	CRLS1	0	NA
ENSG00000100350	22	36884303	1.25E-01	0	0	FOXRED2	0	NA
ENSG00000133962	14	92047396	0.12542	0	0	CATSPERB	0	NA
ENSG00000065060	6	34845006	1.26E-01	0	0	UHRF1BP1	0	NA
ENSG00000035403	10	75878439	1.26E-01	0	1	VCL	0	NA
ENSG00000113643	5	167946107	1.27E-01	0	0	RARS	0	NA
ENSG00000110002	11	124017415	1.27E-01	0	1	VWA5A	0	NA
ENSG00000187824	17	10617182	1.27E-01	0	NA	TMEM220	0	NA
ENSG00000254505	14	24678842	0.12773	0	0	CHMP4A	0	NA
ENSG00000125952	14	65550698	0.12775	0	1	MAX	0	NA
ENSG00000164506	6	147706615	1.28E-01	0	0	STXBP5	0	NA
ENSG00000254838	11	6734884	1.28E-01	0	NA	GVINP1	0	NA
ENSG00000140471	15	101109712	0.12812	0	0	LINS1	0	NA
ENSG00000165501	14	50081104	0.1283	0	0	LRR1	0	NA
ENSG00000132016	19	13993460	0.128505	0	1	C19orf57	0	NA
ENSG00000128928	15	40710727	0.1286	0	0	IVD	0	NA
ENSG00000282984	1	235600690	1.30E-01	0	NA	TBCE	0	NA
ENSG00000066583	5	128449350	1.30E-01	0	0	ISOC1	0	NA
ENSG00000197601	11	13753527	1.30E-01	0	0	FAR1	0	NA
ENSG00000166503	15	83807239	0.13012	0	0	HDGFL3	0	NA
ENSG00000246560	4	103764805	0.1302	0	0	UBE2D3-AS1	0	NA
ENSG00000121716	7	99951491	0.1309	0	0	PILRB	0	NA
ENSG00000160185	21	43867331	0.1309	0	NA	UBASH3A	0	NA
ENSG00000166435	11	74555230	1.31E-01	0	0	XRRA1	0	NA
ENSG00000012963	14	93686666	0.1315	0	0	UBR7	0	NA
ENSG00000131242	17	29865015	1.32E-01	0	1	RAB11FIP4	0	NA
ENSG00000005243	17	46103707	1.32E-01	0	0	COPZ2	0	NA
ENSG00000111786	12	120899823	0.13275	0	NA	SRSF9	0	NA
ENSG00000162746	1	161697721	1.33E-01	0	0	FCRLB	0	NA
ENSG00000066336	11	47376455	1.33E-01	0	0	SPI1	0	NA
ENSG00000122299	16	11844941	1.33E-01	0	1	ZC3H7A	0	NA
ENSG00000109501	4	6304888	0.1331	0	0	WFS1	0	NA
ENSG00000135842	1	184763475	1.34E-01	0	0	FAM129A	0	NA
ENSG00000235169	1	3692414	1.34E-01	0	1	SMIM1	0	NA
ENSG00000170128	1	200842897	1.34E-01	0	NA	GPR25	0	NA
ENSG00000101019	20	33890456	1.34E-01	0	0	UQCC1	0	NA
ENSG00000186132	2	120069199	1.35E-01	0	0	C2orf76	0	NA
ENSG00000183605	10	120900473	1.35E-01	0	0	SFXN4	0	NA
ENSG00000116574	1	228882268	1.36E-01	0	0	RHOU	0	NA
ENSG00000199990	5	140090893	1.36E-01	0	NA	VTRNA1-1	0	NA
ENSG00000129657	17	75209478	1.36E-01	0	NA	SEC14L1	0	NA
ENSG00000076067	12	56983351	0.13671	0	0	RBMS2	0	NA
ENSG00000168515	11	61957714	1.38E-01	0	NA	SCGB1D1	0	NA
ENSG00000126005	20	33865017	1.38E-01	0	0	MMP24OS	0	NA
ENSG00000166452	11	8941489	1.39E-01	0	0	AKIP1	0	NA
ENSG00000110063	11	126215299	1.39E-01	0	0	DCPS	0	NA
ENSG00000109929	11	121179144	1.39E-01	0	0	SC5D	0	NA
ENSG00000196154	1	153517236	1.40E-01	0	1	S100A4	0	NA
ENSG00000136856	9	130169821	1.40E-01	0	0	SLC2A8	0	NA
ENSG00000149761	11	63996957	1.40E-01	0	0	NUDT22	0	NA
ENSG00000135211	7	77423317	0.1403	0	0	TMEM60	0	NA
ENSG00000009335	7	157061538	0.1409	0	1	UBE3C	0	NA
ENSG00000163565	1	159021739	1.41E-01	0	NA	IFI16	0	NA
ENSG00000198089	22	32014163	1.41E-01	0	NA	SFI1	0	NA
ENSG00000053254	14	89627060	0.14102	0	NA	FOXN3	0	NA
ENSG00000157379	14	24759910	0.14125	0	1	DHRS1	0	NA
ENSG00000177432	4	89617335	0.1418	0	0	NAP1L5	0	NA
ENSG00000162645	1	89573788	1.42E-01	0	NA	GBP2	0	NA
ENSG00000185527	17	79617539	1.42E-01	0	0	AC139530.1	0	NA
ENSG00000185989	13	114747540	0.1425	0	1	RASA3	0	NA
ENSG00000115919	2	143799616	1.43E-01	0	0	KYNU	0	NA
ENSG00000155906	6	151726875	1.43E-01	0	1	RMND1	0	NA
ENSG00000168404	16	74705809	1.43E-01	0	0	MLKL	0	NA
ENSG00000146918	7	158443525	0.14305	0	0	NCAPG2	0	NA
ENSG00000135637	2	74699304	1.44E-01	0	0	CCDC142	0	NA
ENSG00000146278	6	89794638	1.44E-01	0	0	PNRC1	0	NA
ENSG00000150961	4	119644502	0.1445	0	0	SEC24D	0	NA
ENSG00000184508	15	91474413	0.14541	0	1	HDDC3	0	NA
ENSG00000116157	1	53074304	1.46E-01	0	0	GPX7	0	NA
ENSG00000143951	2	63609090	1.46E-01	0	0	WDPCP	0	NA
ENSG00000122550	7	23214347	0.146	0	0	KLHL7	0	NA
ENSG00000148180	9	124091199	1.46E-01	0	NA	GSN	0	NA
ENSG00000163393	1	116611654	1.47E-01	0	0	SLC22A15	0	NA
ENSG00000143353	1	219347290	1.47E-01	0	0	LYPLAL1	0	NA
ENSG00000110074	11	126147878	1.48E-01	0	1	FOXRED1	0	NA
ENSG00000164125	4	159045913	0.1496	0	0	GASK1B	0	NA
ENSG00000144485	2	239146985	1.50E-01	0	1	HES6	0	NA
ENSG00000100138	22	42070018	1.50E-01	0	0	SNU13	0	NA
ENSG00000158773	1	161009200	1.51E-01	0	0	USF1	0	NA
ENSG00000169896	16	31343874	1.51E-01	0	0	ITGAM	0	NA
ENSG00000055483	17	76783653	1.51E-01	0	0	USP36	0	NA
ENSG00000100503	14	51186819	0.15112	0	0	NIN	0	NA
ENSG00000176720	2	242513212	1.52E-01	0	1	BOK	0	NA
ENSG00000090863	16	74485919	1.52E-01	0	1	GLG1	0	NA
ENSG00000116237	1	6281467	1.53E-01	0	0	ICMT	0	NA
ENSG00000132740	11	68707753	1.54E-01	0	0	IGHMBP2	0	NA
ENSG00000126522	7	65558059	0.15434	0	0	ASL	0	NA
ENSG00000123983	2	223765414	1.55E-01	0	0	ACSL3	0	NA
ENSG00000114626	3	127399706	1.55E-01	0	0	ABTB1	0	NA
ENSG00000182512	14	96010783	0.15552	0	0	GLRX5	0	NA
ENSG00000162885	1	235613444	1.56E-01	0	NA	B3GALNT2	0	NA
ENSG00000092978	1	217604126	1.56E-01	0	1	GPATCH2	0	NA
ENSG00000127124	1	41972699	1.56E-01	0	0	HIVEP3	0	NA
ENSG00000173226	3	121489296	1.56E-01	0	1	IQCB1	0	NA
ENSG00000068745	3	48732586	1.56E-01	0	0	IP6K2	0	NA
ENSG00000141560	17	80685669	1.56E-01	0	1	FN3KRP	0	NA
ENSG00000171435	12	117909032	0.15625	0	NA	KSR2	0	NA
ENSG00000009830	14	77741493	0.15671	0	NA	POMT2	0	NA
ENSG00000197965	1	167759210	1.57E-01	0	1	MPZL1	0	NA
ENSG00000160796	3	47051095	1.57E-01	0	0	NBEAL2	0	NA
ENSG00000188428	6	8014303	1.57E-01	0	0	BLOC1S5	0	NA
ENSG00000128050	4	57327193	0.1571	0	0	PAICS	0	NA
ENSG00000196365	19	5692098	0.157137	0	0	LONP1	0	NA
ENSG00000204219	1	23710866	1.58E-01	0	0	TCEA3	0	NA
ENSG00000143740	1	227968748	1.58E-01	0	0	SNAP47	0	NA
ENSG00000135299	6	90341138	1.58E-01	0	1	ANKRD6	0	NA
ENSG00000054983	14	88399625	0.15829	0	0	GALC	0	NA
ENSG00000169641	1	23411502	1.59E-01	0	0	LUZP1	0	NA
ENSG00000158552	2	220074250	1.59E-01	0	NA	ZFAND2B	0	NA
ENSG00000112977	5	10679623	1.59E-01	0	0	DAP	0	NA
ENSG00000100266	22	43265950	1.59E-01	0	0	PACSIN2	0	NA
ENSG00000127399	7	150034900	0.1599	0	0	LRRC61	0	NA
ENSG00000163872	3	183530057	1.60E-01	0	NA	YEATS2	0	NA
ENSG00000197345	11	68663984	1.60E-01	0	0	MRPL21	0	NA
ENSG00000172867	12	53038531	0.16069	0	NA	KRT2	0	NA
ENSG00000080371	12	72180738	0.16088	0	0	RAB21	0	NA
ENSG00000108039	10	111624651	1.61E-01	0	0	XPNPEP1	0	NA
ENSG00000198873	10	121214996	1.61E-01	0	0	GRK5	0	NA
ENSG00000181896	19	19790918	0.1615	0	0	ZNF101	0	NA
ENSG00000128534	7	117832521	0.16183	0	0	LSM8	0	NA
ENSG00000146166	6	63989652	1.62E-01	0	0	LGSN	0	NA
ENSG00000148296	9	136198034	1.62E-01	0	0	SURF6	0	NA
ENSG00000198862	21	30300830	0.1624	0	0	LTN1	0	NA
ENSG00000182150	9	98776629	1.64E-01	0	1	ERCC6L2	0	NA
ENSG00000185262	17	74267071	1.64E-01	0	0	UBALD2	0	NA
ENSG00000188483	9	131939220	1.65E-01	0	1	IER5L	0	NA
ENSG00000101310	20	18534998	1.65E-01	0	0	SEC23B	0	NA
ENSG00000104894	19	49842063	0.1653	0	0	CD37	0	NA
ENSG00000135956	2	96916352	1.66E-01	0	0	TMEM127	0	NA
ENSG00000185009	10	75881976	1.67E-01	0	1	AP3M1	0	NA
ENSG00000104728	8	1906549	0.167555	0	0	ARHGEF10	0	NA
ENSG00000105568	19	52729506	0.167716	0	NA	PPP2R1A	0	NA
ENSG00000151348	11	44266683	1.68E-01	0	0	EXT2	0	NA
ENSG00000085871	4	140625170	0.1684	0	0	MGST2	0	NA
ENSG00000129460	14	23946422	0.16869	0	0	NGDN	0	NA
ENSG00000000457	1	169822291	1.69E-01	0	0	SCYL3	0	NA
ENSG00000166275	10	104614127	1.69E-01	0	0	BORCS7	0	NA
ENSG00000100731	14	71576792	0.16951	0	1	PCNX1	0	NA
ENSG00000101639	18	13124633	0.1698	0	0	CEP192	0	NA
ENSG00000104164	15	45900798	0.16995	0	0	BLOC1S6	0	NA
